"ticker","word","n","tf","idf","tf_idf"
"11B","skoro",5,0.000627982918864607,0.986494990547404,0.000619502003609271
"11B","inteligencja",6,0.000753579502637528,0.819440905884237,0.000617513870297089
"11B","jar",3,0.000376789751318764,1.59263079411772,0.000600086960858221
"11B","komputer",3,0.000376789751318764,1.59263079411772,0.000600086960858221
"11B","rewident",4,0.000502386335091685,1.18716568600955,0.000596415818140947
"11B","ująć",5,0.000627982918864607,0.94204322797657,0.000591587056001363
"11B","debiutować",2,0.000251193167545843,2.28577797467766,0.000574171809765804
"11B","gwint",2,0.000251193167545843,2.28577797467766,0.000574171809765804
"11B","prywatność",2,0.000251193167545843,2.28577797467766,0.000574171809765804
"11B","rodaek",2,0.000251193167545843,2.28577797467766,0.000574171809765804
"11B","teać",2,0.000251193167545843,2.28577797467766,0.000574171809765804
"11B","theft",2,0.000251193167545843,2.28577797467766,0.000574171809765804
"11B","tsg",2,0.000251193167545843,2.28577797467766,0.000574171809765804
"11B","newconnect",3,0.000376789751318764,1.51258808644418,0.000569927688939029
"11B","podwojenie",3,0.000376789751318764,1.51258808644418,0.000569927688939029
"11B","pryzmat",3,0.000376789751318764,1.51258808644418,0.000569927688939029
"11B","popularność",4,0.000502386335091685,1.13309846473928,0.000569253184998382
"11B","ulga",4,0.000502386335091685,1.13309846473928,0.000569253184998382
"11B","przychodowy",5,0.000627982918864607,0.899483613557774,0.000564860345112895
"11B","faktycznie",6,0.000753579502637528,0.745332933730516,0.000561667621500012
"11B","gracz",12,0.00150715900527506,0.363965377201412,0.00054855369585744
"11B","społeczność",3,0.000376789751318764,1.43848011429046,0.00054200456454049
"11B","equivalent",2,0.000251193167545843,2.13162729485041,0.00053545021222065
"11B","issuers",2,0.000251193167545843,2.13162729485041,0.00053545021222065
"11B","laws",2,0.000251193167545843,2.13162729485041,0.00053545021222065
"11B","performanka",2,0.000251193167545843,2.13162729485041,0.00053545021222065
"11B","przeczytać",2,0.000251193167545843,2.13162729485041,0.00053545021222065
"11B","roboczo",2,0.000251193167545843,2.13162729485041,0.00053545021222065
"11B","steam",2,0.000251193167545843,2.13162729485041,0.00053545021222065
"11B","sugalski",2,0.000251193167545843,2.13162729485041,0.00053545021222065
"11B","symulator",2,0.000251193167545843,2.13162729485041,0.00053545021222065
"11B","tytunąć",2,0.000251193167545843,2.13162729485041,0.00053545021222065
"11B","uina",2,0.000251193167545843,2.13162729485041,0.00053545021222065
"11B","xadesoświadczenie",2,0.000251193167545843,2.13162729485041,0.00053545021222065
"11B","wig",9,0.00113036925395629,0.466619531261495,0.000527452371433491
"11B","deweloperski",4,0.000502386335091685,1.0330150061823,0.000518972623050639
"11B","krotność",3,0.000376789751318764,1.36948724280351,0.000516008757650154
"11B","opowiadać",3,0.000376789751318764,1.36948724280351,0.000516008757650154
"11B","ukazać",3,0.000376789751318764,1.36948724280351,0.000516008757650154
"11B","ava",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","barść",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","bezustannie",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","bowiedzieć",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","bsfesor",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","carbonary",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","catalog",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","childrno",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","containing",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","dolla",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","dopieścić",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","dopowiadać",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","dostępć",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","eleanor",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","endless",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","explanation",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","fractured",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","frospunkowy",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","gatunkowo",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","growy",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","howl",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","immersyjny",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","intencwać",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","khta",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","kmkt",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","marszał",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","morta",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","niejedny",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","okład",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","palworld",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","partial",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","poprzednia",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","producer",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","prototypować",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","rozluźnić",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","rygorystycznie",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","selekcjonować",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","supplement",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","thaumaturgy",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","thorton",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","triple",1,0.000125596583772921,4.07753744390572,0.000512124773160728
"11B","utopias",1,0.000125596583772921,4.07753744390572,0.000512124773160728
