"article_id","topic","gamma"
"4e8e50799b3a562c55fb40918c6360f2",3,0.01811398505083
"4e8e50799b3a562c55fb40918c6360f2",4,0.120912820008062
"4e8e50799b3a562c55fb40918c6360f2",5,0.244241506706418
"4e944f8f367da57719115009d4aefd54",1,0.0635890922561413
"4e944f8f367da57719115009d4aefd54",2,0.0591396461475236
"4e944f8f367da57719115009d4aefd54",3,0.000569680406581147
"4e944f8f367da57719115009d4aefd54",4,0.548998055297315
"4e944f8f367da57719115009d4aefd54",5,0.327703525892439
"4e9679984b0ce7265e031b0d7ccc2c7e",1,0.382186590693953
"4e9679984b0ce7265e031b0d7ccc2c7e",2,0.000293613124525531
"4e9679984b0ce7265e031b0d7ccc2c7e",3,0.000293604906610737
"4e9679984b0ce7265e031b0d7ccc2c7e",4,0.321785911731801
"4e9679984b0ce7265e031b0d7ccc2c7e",5,0.29544027954311
"4e9a238e9846440e349dda8059436194",1,0.000544826388327219
"4e9a238e9846440e349dda8059436194",2,0.436816945805559
"4e9a238e9846440e349dda8059436194",3,0.000544856654692482
"4e9a238e9846440e349dda8059436194",4,0.561548534830647
"4e9a238e9846440e349dda8059436194",5,0.000544836320773376
"4e9e3f66127eb537b671a89fc54e991f",1,0.8440038062663
"4e9e3f66127eb537b671a89fc54e991f",2,0.155339177151037
"4e9e3f66127eb537b671a89fc54e991f",3,0.000219004354160842
"4e9e3f66127eb537b671a89fc54e991f",4,0.000219000617041632
"4e9e3f66127eb537b671a89fc54e991f",5,0.000219011611460791
"4ea3497dae9f24338623376b57288c8f",1,0.353113248337525
"4ea3497dae9f24338623376b57288c8f",2,0.000563284116465897
"4ea3497dae9f24338623376b57288c8f",3,0.000563393597376129
"4ea3497dae9f24338623376b57288c8f",4,0.57465796209332
"4ea3497dae9f24338623376b57288c8f",5,0.0711021118553137
"4ea445a9e4a2d6ea032941fe9f1ab7c0",1,0.000408906610228352
"4ea445a9e4a2d6ea032941fe9f1ab7c0",2,0.551836647093084
"4ea445a9e4a2d6ea032941fe9f1ab7c0",3,0.000408925906788115
"4ea445a9e4a2d6ea032941fe9f1ab7c0",4,0.0276202754618245
"4ea445a9e4a2d6ea032941fe9f1ab7c0",5,0.419725244928075
"4ea7f53a9b1dfc644a91f541fed73cb8",1,0.875449242268902
"4ea7f53a9b1dfc644a91f541fed73cb8",2,0.00109273739909973
"4ea7f53a9b1dfc644a91f541fed73cb8",3,0.0712997559178691
"4ea7f53a9b1dfc644a91f541fed73cb8",4,0.0510655622475985
"4ea7f53a9b1dfc644a91f541fed73cb8",5,0.00109270216653105
"4eaad677dfe0777cae74aa4257e01557",1,0.422591191575152
"4eaad677dfe0777cae74aa4257e01557",2,0.178522196121168
"4eaad677dfe0777cae74aa4257e01557",3,0.000611533466984539
"4eaad677dfe0777cae74aa4257e01557",4,0.000611465404303436
"4eaad677dfe0777cae74aa4257e01557",5,0.397663613432392
"4eadf6d5ee071ed68461f70b89f4fde2",1,0.000484211026361905
"4eadf6d5ee071ed68461f70b89f4fde2",2,0.000484161332643759
"4eadf6d5ee071ed68461f70b89f4fde2",3,0.00048412884375733
"4eadf6d5ee071ed68461f70b89f4fde2",4,0.969784978076397
"4eadf6d5ee071ed68461f70b89f4fde2",5,0.0287625207208406
"4ecff8d0d1075d834d4f1aa34762e7ed",1,0.000336074508821321
"4ecff8d0d1075d834d4f1aa34762e7ed",2,0.383881920761278
"4ecff8d0d1075d834d4f1aa34762e7ed",3,0.000336090351582388
"4ecff8d0d1075d834d4f1aa34762e7ed",4,0.354258691613849
"4ecff8d0d1075d834d4f1aa34762e7ed",5,0.26118722276447
"4ed25c8a6cf6891e6502bd7acfd9bd78",1,0.239424521502456
"4ed25c8a6cf6891e6502bd7acfd9bd78",2,0.000560097704066394
"4ed25c8a6cf6891e6502bd7acfd9bd78",3,0.484416723855201
"4ed25c8a6cf6891e6502bd7acfd9bd78",4,0.000560102919153696
"4ed25c8a6cf6891e6502bd7acfd9bd78",5,0.275038554019122
"4ee17b258dfe246984d8ab439cd59d77",1,0.850590793968742
"4ee17b258dfe246984d8ab439cd59d77",2,0.00036689666213678
"4ee17b258dfe246984d8ab439cd59d77",3,0.000366878793520406
"4ee17b258dfe246984d8ab439cd59d77",4,0.000366860983543943
"4ee17b258dfe246984d8ab439cd59d77",5,0.148308569592057
"4ef27122ade18eb41637b4a171b73fa0",1,0.00194137613420233
"4ef27122ade18eb41637b4a171b73fa0",2,0.819741398156042
"4ef27122ade18eb41637b4a171b73fa0",3,0.0591394378967666
"4ef27122ade18eb41637b4a171b73fa0",4,0.117236536726035
"4ef27122ade18eb41637b4a171b73fa0",5,0.00194125108695401
"4ef370028cf717e1f03ef175d2b3a1db",1,0.101197122449475
"4ef370028cf717e1f03ef175d2b3a1db",2,0.00109261997922454
"4ef370028cf717e1f03ef175d2b3a1db",3,0.10994904738436
"4ef370028cf717e1f03ef175d2b3a1db",4,0.52854096343286
"4ef370028cf717e1f03ef175d2b3a1db",5,0.25922024675408
"4ef45440c796e596bc6295a96497c238",1,0.350245440827412
"4ef45440c796e596bc6295a96497c238",2,0.58795205350716
"4ef45440c796e596bc6295a96497c238",3,0.000443403209388037
"4ef45440c796e596bc6295a96497c238",4,0.000443320301502862
"4ef45440c796e596bc6295a96497c238",5,0.0609157821545363
"4efca23b92a5913e121826daa4d0e7bb",1,0.744912790515854
"4efca23b92a5913e121826daa4d0e7bb",2,0.161180996954206
"4efca23b92a5913e121826daa4d0e7bb",3,0.0141509979019806
"4efca23b92a5913e121826daa4d0e7bb",4,0.000572994769751921
"4efca23b92a5913e121826daa4d0e7bb",5,0.0791822198582071
"4f0e34785e76ba27f438956b50543ea1",1,0.443573044854211
"4f0e34785e76ba27f438956b50543ea1",2,0.352204069252783
"4f0e34785e76ba27f438956b50543ea1",3,0.000293591684056841
"4f0e34785e76ba27f438956b50543ea1",4,0.000293632443880603
"4f0e34785e76ba27f438956b50543ea1",5,0.203635661765069
"4f15691a5e140a6995c52735b2d64a1c",1,0.174028758591615
"4f15691a5e140a6995c52735b2d64a1c",2,0.291649701452813
"4f15691a5e140a6995c52735b2d64a1c",3,0.00168045598419655
"4f15691a5e140a6995c52735b2d64a1c",4,0.075125228907466
"4f15691a5e140a6995c52735b2d64a1c",5,0.45751585506391
"4f16a44b9f7f64e7ddb029e1af5b9fde",1,0.478030088824819
"4f16a44b9f7f64e7ddb029e1af5b9fde",2,0.521013203491985
"4f16a44b9f7f64e7ddb029e1af5b9fde",3,0.000318892132082202
"4f16a44b9f7f64e7ddb029e1af5b9fde",4,0.000318889726160649
"4f16a44b9f7f64e7ddb029e1af5b9fde",5,0.000318925824953315
"4f254bded2365e3811ad85faaa4511da",1,0.890856222440022
"4f254bded2365e3811ad85faaa4511da",2,0.0150581159842077
"4f254bded2365e3811ad85faaa4511da",3,0.00019893843754812
"4f254bded2365e3811ad85faaa4511da",4,0.0639796997721657
"4f254bded2365e3811ad85faaa4511da",5,0.0299070233660562
"4f31b1077786b1cae2f8fa4e52c5fa5a",1,0.0399514032142906
"4f31b1077786b1cae2f8fa4e52c5fa5a",2,0.000673187723109374
"4f31b1077786b1cae2f8fa4e52c5fa5a",3,0.000673148327994791
"4f31b1077786b1cae2f8fa4e52c5fa5a",4,0.958028984622855
"4f31b1077786b1cae2f8fa4e52c5fa5a",5,0.00067327611175034
"4f37e4f92d0ae7cdf2ab3df410ec3602",1,0.655544033326444
"4f37e4f92d0ae7cdf2ab3df410ec3602",2,0.296426019232013
"4f37e4f92d0ae7cdf2ab3df410ec3602",3,0.0122548249673744
"4f37e4f92d0ae7cdf2ab3df410ec3602",4,0.0352932120671664
"4f37e4f92d0ae7cdf2ab3df410ec3602",5,0.000481910407002142
"4f417e466469a04ef671278a843d9068",1,0.000283580487167406
"4f417e466469a04ef671278a843d9068",2,0.00028358762192832
"4f417e466469a04ef671278a843d9068",3,0.998865673798637
"4f417e466469a04ef671278a843d9068",4,0.000283570484310857
"4f417e466469a04ef671278a843d9068",5,0.000283587607956582
"4f4b385a276354dbbf1a6870dbe8d242",1,0.0712049056306214
"4f4b385a276354dbbf1a6870dbe8d242",2,0.000896562334633868
"4f4b385a276354dbbf1a6870dbe8d242",3,0.000896610189124952
"4f4b385a276354dbbf1a6870dbe8d242",4,0.831687817335081
"4f4b385a276354dbbf1a6870dbe8d242",5,0.0953141045105391
"4f51b75ac81ac05c3f2122fc7a03aad8",1,0.000197370944669681
"4f51b75ac81ac05c3f2122fc7a03aad8",2,0.000197373495032668
"4f51b75ac81ac05c3f2122fc7a03aad8",3,0.999210477145093
"4f51b75ac81ac05c3f2122fc7a03aad8",4,0.000197378366593697
"4f51b75ac81ac05c3f2122fc7a03aad8",5,0.000197400048610971
"4f5c50afff06a1617c0482b5074cd73c",1,0.187934852088281
"4f5c50afff06a1617c0482b5074cd73c",2,0.00119742796242749
"4f5c50afff06a1617c0482b5074cd73c",3,0.354351128215045
"4f5c50afff06a1617c0482b5074cd73c",4,0.128114295569976
"4f5c50afff06a1617c0482b5074cd73c",5,0.328402296164271
"4f63f5188dcbbbaa91566a78c3e0b64f",1,0.332236412893794
"4f63f5188dcbbbaa91566a78c3e0b64f",2,0.558274009741724
"4f63f5188dcbbbaa91566a78c3e0b64f",3,0.000262038899286693
"4f63f5188dcbbbaa91566a78c3e0b64f",4,0.000262046630908256
"4f63f5188dcbbbaa91566a78c3e0b64f",5,0.108965491834287
"4f784b54cf9e7d579fada469fb527d3d",1,0.930355510307302
"4f784b54cf9e7d579fada469fb527d3d",2,0.000809660561248853
"4f784b54cf9e7d579fada469fb527d3d",3,0.000809414943212398
"4f784b54cf9e7d579fada469fb527d3d",4,0.0356924542463353
"4f784b54cf9e7d579fada469fb527d3d",5,0.032332959941902
"4f78edcdc1321fb2c8bdbcf1dc6ad944",1,0.253050940081096
"4f78edcdc1321fb2c8bdbcf1dc6ad944",2,0.0011557649512123
"4f78edcdc1321fb2c8bdbcf1dc6ad944",3,0.00115563225583795
"4f78edcdc1321fb2c8bdbcf1dc6ad944",4,0.264558065459153
"4f78edcdc1321fb2c8bdbcf1dc6ad944",5,0.4800795972527
"4f818fb8597a927c393577870bb27e85",1,0.0976006355651775
"4f818fb8597a927c393577870bb27e85",2,0.627612564940956
"4f818fb8597a927c393577870bb27e85",3,0.000513994656988357
"4f818fb8597a927c393577870bb27e85",4,0.273758746815322
"4f818fb8597a927c393577870bb27e85",5,0.000514058021555562
"4f8406ab3e42491ef398d762f453856e",1,0.263617986891348
"4f8406ab3e42491ef398d762f453856e",2,0.0551562005347923
"4f8406ab3e42491ef398d762f453856e",3,0.000394345739829855
"4f8406ab3e42491ef398d762f453856e",4,0.680437043315613
"4f8406ab3e42491ef398d762f453856e",5,0.000394423518416151
"4f89fd046c9a268172587c6c29ec4be7",1,0.521746920237437
"4f89fd046c9a268172587c6c29ec4be7",2,0.353579637159251
"4f89fd046c9a268172587c6c29ec4be7",3,0.000240629376816824
"4f89fd046c9a268172587c6c29ec4be7",4,0.0190105466885042
"4f89fd046c9a268172587c6c29ec4be7",5,0.105422266537991
"4f8e05a59a6b49b6093f31f4cdc12853",1,0.404749085047411
"4f8e05a59a6b49b6093f31f4cdc12853",2,0.594798193196597
"4f8e05a59a6b49b6093f31f4cdc12853",3,0.000150904945715885
"4f8e05a59a6b49b6093f31f4cdc12853",4,0.000150904192774096
"4f8e05a59a6b49b6093f31f4cdc12853",5,0.000150912617501836
"4f9007d17bd63e85ba0228368354add0",1,0.29159150199368
"4f9007d17bd63e85ba0228368354add0",2,0.517677678106523
"4f9007d17bd63e85ba0228368354add0",3,0.000224416205321919
"4f9007d17bd63e85ba0228368354add0",4,0.190281988817188
"4f9007d17bd63e85ba0228368354add0",5,0.000224414877287129
"4fa60b903087ad04bd2ccb9d624d89f2",1,0.00148102501495392
"4fa60b903087ad04bd2ccb9d624d89f2",2,0.00148101164687122
"4fa60b903087ad04bd2ccb9d624d89f2",3,0.0145138990328952
"4fa60b903087ad04bd2ccb9d624d89f2",4,0.00148094239730174
"4fa60b903087ad04bd2ccb9d624d89f2",5,0.981043121907978
"4fa6f582502c8ce691856069b8a340dd",1,0.0033886669718713
"4fa6f582502c8ce691856069b8a340dd",2,0.00338863694804608
"4fa6f582502c8ce691856069b8a340dd",3,0.0033886892322492
"4fa6f582502c8ce691856069b8a340dd",4,0.00338860350919407
"4fa6f582502c8ce691856069b8a340dd",5,0.986445403338639
"4fb2cbf16dcf9a9ece0dc625b021c508",1,0.827239401933912
"4fb2cbf16dcf9a9ece0dc625b021c508",2,0.000318912633291247
"4fb2cbf16dcf9a9ece0dc625b021c508",3,0.000318912865153729
"4fb2cbf16dcf9a9ece0dc625b021c508",4,0.000318886994394242
"4fb2cbf16dcf9a9ece0dc625b021c508",5,0.171803885573249
"4fb7442a4e6f4a1bb26e6cd7346aa597",1,0.141549950531199
"4fb7442a4e6f4a1bb26e6cd7346aa597",2,0.857213180987069
"4fb7442a4e6f4a1bb26e6cd7346aa597",3,0.000412253843345199
"4fb7442a4e6f4a1bb26e6cd7346aa597",4,0.000412284163002606
"4fb7442a4e6f4a1bb26e6cd7346aa597",5,0.000412330475383684
"4fb7728e12079aba175cc40f7e6f9bf3",1,0.000309957691881249
"4fb7728e12079aba175cc40f7e6f9bf3",2,0.000309957415478109
"4fb7728e12079aba175cc40f7e6f9bf3",3,0.998760169860816
"4fb7728e12079aba175cc40f7e6f9bf3",4,0.00030994774283275
"4fb7728e12079aba175cc40f7e6f9bf3",5,0.000309967288991729
"4fc020d6db40039ace274ca431a83188",1,0.241810328965872
"4fc020d6db40039ace274ca431a83188",2,0.00032945897804003
"4fc020d6db40039ace274ca431a83188",3,0.000329406578219225
"4fc020d6db40039ace274ca431a83188",4,0.757201362099809
"4fc020d6db40039ace274ca431a83188",5,0.000329443378059475
"4fc222f1921dd33bea25fa4c1ed99c8f",1,0.796053789737528
"4fc222f1921dd33bea25fa4c1ed99c8f",2,0.000888691023942284
"4fc222f1921dd33bea25fa4c1ed99c8f",3,0.000888593829303827
"4fc222f1921dd33bea25fa4c1ed99c8f",4,0.201280173005833
"4fc222f1921dd33bea25fa4c1ed99c8f",5,0.000888752403392728
"4fc6b821e0e6ce831f3c04b20ee4929e",1,0.000904837732677925
"4fc6b821e0e6ce831f3c04b20ee4929e",2,0.0989906826534
"4fc6b821e0e6ce831f3c04b20ee4929e",3,0.000904796986669033
"4fc6b821e0e6ce831f3c04b20ee4929e",4,0.898294768785272
"4fc6b821e0e6ce831f3c04b20ee4929e",5,0.000904913841981206
"4fdb4c9116efcfbb6f086aea961cda1a",1,0.154351949780866
"4fdb4c9116efcfbb6f086aea961cda1a",2,0.468936071873989
"4fdb4c9116efcfbb6f086aea961cda1a",3,0.000297987385745326
"4fdb4c9116efcfbb6f086aea961cda1a",4,0.000297985127463696
"4fdb4c9116efcfbb6f086aea961cda1a",5,0.376116005831935
"4fdc8559f06d04e64e1e330d7431373d",1,0.75744165775425
"4fdc8559f06d04e64e1e330d7431373d",2,0.00121196353873047
"4fdc8559f06d04e64e1e330d7431373d",3,0.0291635996392316
"4fdc8559f06d04e64e1e330d7431373d",4,0.210970862444919
"4fdc8559f06d04e64e1e330d7431373d",5,0.00121191662286878
"4fde2c6dda283a3fe232c860b9934369",1,0.278031221215358
"4fde2c6dda283a3fe232c860b9934369",2,0.71876090359061
"4fde2c6dda283a3fe232c860b9934369",3,0.00106920186139998
"4fde2c6dda283a3fe232c860b9934369",4,0.00106924952939232
"4fde2c6dda283a3fe232c860b9934369",5,0.00106942380323975
"4fe323c2373317f87c455fa7e7f9b512",1,0.462008406023646
"4fe323c2373317f87c455fa7e7f9b512",2,0.176343064917059
"4fe323c2373317f87c455fa7e7f9b512",3,0.000947598610024674
"4fe323c2373317f87c455fa7e7f9b512",4,0.0265863258117495
"4fe323c2373317f87c455fa7e7f9b512",5,0.334114604637521
"4ff4f87c2dcaf4806f352d6c5789e6e9",1,0.393478971192993
"4ff4f87c2dcaf4806f352d6c5789e6e9",2,0.463628745329832
"4ff4f87c2dcaf4806f352d6c5789e6e9",3,0.00108117932845261
"4ff4f87c2dcaf4806f352d6c5789e6e9",4,0.00108079841026398
"4ff4f87c2dcaf4806f352d6c5789e6e9",5,0.140730305738459
"4ffc84fb1742ac219bb4df8d6bcdb8c3",1,0.000230070806907745
"4ffc84fb1742ac219bb4df8d6bcdb8c3",2,0.000230071729787981
"4ffc84fb1742ac219bb4df8d6bcdb8c3",3,0.999079727045937
"4ffc84fb1742ac219bb4df8d6bcdb8c3",4,0.000230054685529112
"4ffc84fb1742ac219bb4df8d6bcdb8c3",5,0.000230075731837717
"4fff5e81fa69f19c4ddd5d9b8aad35e3",1,0.00327769702273968
"4fff5e81fa69f19c4ddd5d9b8aad35e3",2,0.00327756764404213
"4fff5e81fa69f19c4ddd5d9b8aad35e3",3,0.0585334225605307
"4fff5e81fa69f19c4ddd5d9b8aad35e3",4,0.00327758901759243
"4fff5e81fa69f19c4ddd5d9b8aad35e3",5,0.931633723755095
"50024601a43650296f089aa552c566f7",1,0.0839013942071378
"50024601a43650296f089aa552c566f7",2,0.00119747184955549
"50024601a43650296f089aa552c566f7",3,0.00119720179465692
"50024601a43650296f089aa552c566f7",4,0.830884295802277
"50024601a43650296f089aa552c566f7",5,0.0828196363463728
"5004f4e5154085f42fd748e060a7fdd6",1,0.00377335406517017
"5004f4e5154085f42fd748e060a7fdd6",2,0.333440256126546
"5004f4e5154085f42fd748e060a7fdd6",3,0.00377310130587938
"5004f4e5154085f42fd748e060a7fdd6",4,0.13515260569996
"5004f4e5154085f42fd748e060a7fdd6",5,0.523860682802445
"5005c16fc8da5e6cfb3cc76a075639fb",1,0.581668977508805
"5005c16fc8da5e6cfb3cc76a075639fb",2,0.00425450516703884
"5005c16fc8da5e6cfb3cc76a075639fb",3,0.00425546878271936
"5005c16fc8da5e6cfb3cc76a075639fb",4,0.0820752885481807
"5005c16fc8da5e6cfb3cc76a075639fb",5,0.327745759993256
"500625eae6d37ae04c61e3059ff1d2fa",1,0.468682485441658
"500625eae6d37ae04c61e3059ff1d2fa",2,0.187499482691011
"500625eae6d37ae04c61e3059ff1d2fa",3,0.00210491694337396
"500625eae6d37ae04c61e3059ff1d2fa",4,0.00210496694089557
"500625eae6d37ae04c61e3059ff1d2fa",5,0.339608147983062
"501ed2f3c4d0b3bf994c4a790720e459",1,0.000350207405335401
"501ed2f3c4d0b3bf994c4a790720e459",2,0.681233440162503
"501ed2f3c4d0b3bf994c4a790720e459",3,0.000350159126592197
"501ed2f3c4d0b3bf994c4a790720e459",4,0.31771601469285
"501ed2f3c4d0b3bf994c4a790720e459",5,0.000350178612719342
"501f2cab5c8ae1e2055f3bf009f71012",1,0.000400700184312741
"501f2cab5c8ae1e2055f3bf009f71012",2,0.512833067552875
"501f2cab5c8ae1e2055f3bf009f71012",3,0.000400721995174378
"501f2cab5c8ae1e2055f3bf009f71012",4,0.000400710669413502
"501f2cab5c8ae1e2055f3bf009f71012",5,0.485964799598225
"5022cbb9ce1f79bc9cd3d39efd0429db",1,0.00186841520534118
"5022cbb9ce1f79bc9cd3d39efd0429db",2,0.00186837304819046
"5022cbb9ce1f79bc9cd3d39efd0429db",3,0.992526386632035
"5022cbb9ce1f79bc9cd3d39efd0429db",4,0.00186847344594055
"5022cbb9ce1f79bc9cd3d39efd0429db",5,0.00186835166849262
"50296a97bd2da2f289a6c5b404a045f8",1,0.364502182498355
"50296a97bd2da2f289a6c5b404a045f8",2,0.00444299045604011
"50296a97bd2da2f289a6c5b404a045f8",3,0.00444271728998295
"50296a97bd2da2f289a6c5b404a045f8",4,0.00444272409938426
"50296a97bd2da2f289a6c5b404a045f8",5,0.622169385656238
"502ac39a6f02f2d341912ff12f55290b",1,0.228515908456689
"502ac39a6f02f2d341912ff12f55290b",2,0.398043922971069
"502ac39a6f02f2d341912ff12f55290b",3,0.000316942379213099
"502ac39a6f02f2d341912ff12f55290b",4,0.327692050002425
"502ac39a6f02f2d341912ff12f55290b",5,0.0454311761906033
"502f449e54f246ed2e9f45ffe0f20789",1,0.776083761840377
"502f449e54f246ed2e9f45ffe0f20789",2,0.115559438780173
"502f449e54f246ed2e9f45ffe0f20789",3,0.00053038861311262
"502f449e54f246ed2e9f45ffe0f20789",4,0.0460178915933653
"502f449e54f246ed2e9f45ffe0f20789",5,0.0618085191729717
"50333c3e524f85819fdaf3677deb7952",1,0.112319575839511
"50333c3e524f85819fdaf3677deb7952",2,0.000579598302685505
"50333c3e524f85819fdaf3677deb7952",3,0.000579739103971825
"50333c3e524f85819fdaf3677deb7952",4,0.80888539080992
"50333c3e524f85819fdaf3677deb7952",5,0.0776356959439124
"50337cda191959abbf920eb85b56f0d3",1,0.000313883493815801
"50337cda191959abbf920eb85b56f0d3",2,0.90845848736542
"50337cda191959abbf920eb85b56f0d3",3,0.000313882962095933
"50337cda191959abbf920eb85b56f0d3",4,0.000313860211337669
"50337cda191959abbf920eb85b56f0d3",5,0.0905998859673305
"50413f5e43aaf82caffdf0bbf045cc0c",1,0.00408061339860263
"50413f5e43aaf82caffdf0bbf045cc0c",2,0.00408003482947263
"50413f5e43aaf82caffdf0bbf045cc0c",3,0.983678385598636
"50413f5e43aaf82caffdf0bbf045cc0c",4,0.00408104572089949
"50413f5e43aaf82caffdf0bbf045cc0c",5,0.00407992045238964
"505afe4d476434e000a7ad29ede5055d",1,0.00206164538052693
"505afe4d476434e000a7ad29ede5055d",2,0.276060824347333
"505afe4d476434e000a7ad29ede5055d",3,0.00206140347135257
"505afe4d476434e000a7ad29ede5055d",4,0.00206135982588399
"505afe4d476434e000a7ad29ede5055d",5,0.717754766974903
"505f8789515980666aaa14d677ad1bf4",1,0.00289753047706538
"505f8789515980666aaa14d677ad1bf4",2,0.00289761306213763
"505f8789515980666aaa14d677ad1bf4",3,0.00289768288187985
"505f8789515980666aaa14d677ad1bf4",4,0.0028976872801967
"505f8789515980666aaa14d677ad1bf4",5,0.98840948629872
"50631e33ee5be7f45c05c83b185e8146",1,0.00116947400127379
"50631e33ee5be7f45c05c83b185e8146",2,0.734776013058264
"50631e33ee5be7f45c05c83b185e8146",3,0.00116936990315554
"50631e33ee5be7f45c05c83b185e8146",4,0.00116925969930329
"50631e33ee5be7f45c05c83b185e8146",5,0.261715883338003
"506b43fc963413be21fe59d7b3a20458",1,0.428753680732888
"506b43fc963413be21fe59d7b3a20458",2,0.47780662608934
"506b43fc963413be21fe59d7b3a20458",3,0.0146913688696402
"506b43fc963413be21fe59d7b3a20458",4,0.0784889544846606
"506b43fc963413be21fe59d7b3a20458",5,0.000259369823471593
"50732f57ec90ed2ada563ee044499dc2",1,0.0567294490545326
"50732f57ec90ed2ada563ee044499dc2",2,0.831168072228959
"50732f57ec90ed2ada563ee044499dc2",3,0.000519463116637171
"50732f57ec90ed2ada563ee044499dc2",4,0.111063577533488
"50732f57ec90ed2ada563ee044499dc2",5,0.000519438066383259
"507a90ca5871e360f93c6d7bf4ab61e2",1,0.000413967849659484
"507a90ca5871e360f93c6d7bf4ab61e2",2,0.000413941774951591
"507a90ca5871e360f93c6d7bf4ab61e2",3,0.000413951772191613
"507a90ca5871e360f93c6d7bf4ab61e2",4,0.998344128615903
"507a90ca5871e360f93c6d7bf4ab61e2",5,0.000414009987294218
"507e581867aff3f93c8eeadde7cb35db",1,0.00108073540426606
"507e581867aff3f93c8eeadde7cb35db",2,0.948226772205452
"507e581867aff3f93c8eeadde7cb35db",3,0.0485309138930622
"507e581867aff3f93c8eeadde7cb35db",4,0.00108074769628348
"507e581867aff3f93c8eeadde7cb35db",5,0.00108083080093608
"5085c4d526f058ba28bd4d254bebaa29",1,0.050893788622494
"5085c4d526f058ba28bd4d254bebaa29",2,0.14472662049242
"5085c4d526f058ba28bd4d254bebaa29",3,0.000930105714243574
"5085c4d526f058ba28bd4d254bebaa29",4,0.690252196143213
"5085c4d526f058ba28bd4d254bebaa29",5,0.11319728902763
"5088c59e698479aefac727f244bdbebd",1,0.757254895705913
"5088c59e698479aefac727f244bdbebd",2,0.000426349399035146
"5088c59e698479aefac727f244bdbebd",3,0.000426340301958827
"5088c59e698479aefac727f244bdbebd",4,0.241466032830349
"5088c59e698479aefac727f244bdbebd",5,0.000426381762745003
"508bb8cd6d2e47099c5432c02cadc47e",1,0.16009643746199
"508bb8cd6d2e47099c5432c02cadc47e",2,0.000634824499540184
"508bb8cd6d2e47099c5432c02cadc47e",3,0.000634739864381576
"508bb8cd6d2e47099c5432c02cadc47e",4,0.760633762645683
"508bb8cd6d2e47099c5432c02cadc47e",5,0.0780002355284056
"50913c2011169aba37c6053a495a3131",1,0.762460132978076
"50913c2011169aba37c6053a495a3131",2,0.000435667649930762
"50913c2011169aba37c6053a495a3131",3,0.0286553515832042
"50913c2011169aba37c6053a495a3131",4,0.00043567850671781
"50913c2011169aba37c6053a495a3131",5,0.208013169282071
"5098c67e741c7cfd4d0acceef4575a47",1,0.995481271459482
"5098c67e741c7cfd4d0acceef4575a47",2,0.0011296318229068
"5098c67e741c7cfd4d0acceef4575a47",3,0.00112960485806303
"5098c67e741c7cfd4d0acceef4575a47",4,0.00112984557149121
"5098c67e741c7cfd4d0acceef4575a47",5,0.00112964628805723
"509df1f50c033c9d1f57aa3615a3841a",1,0.143786917990994
"509df1f50c033c9d1f57aa3615a3841a",2,0.848985526192273
"509df1f50c033c9d1f57aa3615a3841a",3,0.00240903843351039
"509df1f50c033c9d1f57aa3615a3841a",4,0.00240906180955662
"509df1f50c033c9d1f57aa3615a3841a",5,0.00240945557366617
"50a5e9b07b19c9e2ffcbc4f98ef5c301",1,0.806506458564159
"50a5e9b07b19c9e2ffcbc4f98ef5c301",2,0.0476894687892814
"50a5e9b07b19c9e2ffcbc4f98ef5c301",3,0.00125742966870527
"50a5e9b07b19c9e2ffcbc4f98ef5c301",4,0.143289197557367
"50a5e9b07b19c9e2ffcbc4f98ef5c301",5,0.00125744542048706
"50a9d9b6f6dee5ac029af6da98c7d3e4",1,0.607399040950628
"50a9d9b6f6dee5ac029af6da98c7d3e4",2,0.385116469230616
"50a9d9b6f6dee5ac029af6da98c7d3e4",3,0.00687392102793339
"50a9d9b6f6dee5ac029af6da98c7d3e4",4,0.000305266078338824
"50a9d9b6f6dee5ac029af6da98c7d3e4",5,0.00030530271248323
"50b18db7d1652b1c2ca6212b46fac508",1,0.417658430751796
"50b18db7d1652b1c2ca6212b46fac508",2,0.000394393376953171
"50b18db7d1652b1c2ca6212b46fac508",3,0.000394448273327967
"50b18db7d1652b1c2ca6212b46fac508",4,0.517971857843943
"50b18db7d1652b1c2ca6212b46fac508",5,0.0635808697539793
"50b825b0789a56af41a49f3fb3ace012",1,0.000527596306301775
"50b825b0789a56af41a49f3fb3ace012",2,0.034652835254152
"50b825b0789a56af41a49f3fb3ace012",3,0.000527501458032187
"50b825b0789a56af41a49f3fb3ace012",4,0.963764326016798
"50b825b0789a56af41a49f3fb3ace012",5,0.000527740964716209
"50bf52af769c44c975007fa657fab0cd",1,0.000522022483981071
"50bf52af769c44c975007fa657fab0cd",2,0.933736450262711
"50bf52af769c44c975007fa657fab0cd",3,0.000521986711812143
"50bf52af769c44c975007fa657fab0cd",4,0.0646975286829648
"50bf52af769c44c975007fa657fab0cd",5,0.000522011858530784
"50c99542597326354f17d454e91f3467",1,0.454786138692592
"50c99542597326354f17d454e91f3467",2,0.000536122431651814
"50c99542597326354f17d454e91f3467",3,0.000536082211550407
"50c99542597326354f17d454e91f3467",4,0.31314516493124
"50c99542597326354f17d454e91f3467",5,0.230996491732966
"50cbaaedfbdc5a383d3952e96fbc6872",1,0.620629567185645
"50cbaaedfbdc5a383d3952e96fbc6872",2,0.315762272513747
